vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,17-01-2019 19:39,17-01-2019 19:57,1,2.74,1,N,230,158,1,13.5,1,0.5,3.06,0,0.3,18.36,
2,01-01-2019 16:04,01-01-2019 16:12,1,1.69,1,N,261,211,2,8,0,0.5,0,0,0.3,8.8,
2,30-01-2019 20:02,30-01-2019 20:15,1,2.03,1,N,161,107,1,11,0.5,0.5,2.46,0,0.3,14.76,0
1,04-01-2019 13:38,04-01-2019 13:45,1,0.8,1,N,249,107,1,6,0,0.5,1.35,0,0.3,8.15,
2,01-01-2019 16:30,01-01-2019 16:53,1,9.27,1,N,237,138,1,28.5,0,0.5,5.86,0,0.3,35.16,
1,15-01-2019 07:56,15-01-2019 08:08,1,3.8,1,N,229,232,1,13.5,0,0.5,1,0,0.3,15.3,
2,19-01-2019 14:38,19-01-2019 15:05,1,10.56,1,N,138,230,2,32.5,0,0.5,0,5.76,0.3,39.06,
2,12-01-2019 02:34,12-01-2019 02:45,1,3.61,1,N,164,263,1,12.5,0.5,0.5,4.14,0,0.3,17.94,
2,12-01-2019 18:28,12-01-2019 18:36,1,1.47,1,N,236,141,1,7.5,0,0.5,1.66,0,0.3,9.96,
2,21-01-2019 21:10,21-01-2019 21:16,1,2.5,1,N,236,74,1,8.5,0.5,0.5,0,0,0.3,9.8,0
1,22-01-2019 11:10,22-01-2019 11:11,1,0.1,1,N,236,236,2,2.5,0,0.5,0,0,0.3,3.3,0
2,07-01-2019 08:44,07-01-2019 09:02,1,6.32,1,N,140,87,1,21,0,0.5,2,0,0.3,23.8,
2,31-01-2019 09:04,31-01-2019 09:07,1,0.61,1,N,262,140,1,4.5,0,0.5,1.32,0,0.3,6.62,0
2,25-01-2019 22:51,25-01-2019 23:04,1,1.71,1,N,142,170,2,10,0.5,0.5,0,0,0.3,11.3,0
2,05-01-2019 21:46,05-01-2019 21:59,1,2.35,1,N,100,143,1,11,0.5,0.5,3.08,0,0.3,15.38,
2,02-01-2019 14:04,02-01-2019 14:23,1,2.41,1,N,229,246,1,13.5,0,0.5,3.58,0,0.3,17.88,
1,08-01-2019 22:14,08-01-2019 22:30,1,3.5,1,N,230,231,1,13.5,0.5,0.5,2.95,0,0.3,17.75,
1,17-01-2019 08:19,17-01-2019 08:28,1,0.8,1,N,230,161,1,7,0,0.5,1,0,0.3,8.8,
2,08-01-2019 15:44,08-01-2019 15:53,1,1.08,1,N,236,237,1,7.5,0,0.5,1,0,0.3,9.3,
1,30-01-2019 04:54,30-01-2019 05:09,1,5.4,1,N,236,114,1,17.5,0.5,0.5,3.5,0,0.3,22.3,0
2,14-01-2019 07:20,14-01-2019 07:34,1,2.4,1,N,107,231,1,11.5,0,0.5,2.46,0,0.3,14.76,
1,17-01-2019 10:53,17-01-2019 10:59,1,0.6,1,N,239,239,1,5,0,0.5,2,0,0.3,7.8,
2,13-01-2019 17:18,13-01-2019 17:25,1,1.05,1,N,141,229,1,7,0,0.5,1.95,0,0.3,9.75,
2,30-01-2019 09:36,30-01-2019 09:48,1,1.43,1,N,246,246,1,9.5,0,0.5,1.7,0,0.3,12,0
2,06-01-2019 00:01,06-01-2019 00:10,1,1.5,1,N,68,48,1,7.5,0.5,0.5,2.64,0,0.3,11.44,
2,11-01-2019 20:12,11-01-2019 20:20,1,1.23,1,N,48,68,1,7,0.5,0.5,1,0,0.3,9.3,
1,10-01-2019 07:58,10-01-2019 08:14,1,2.2,1,N,43,140,2,11.5,0,0.5,0,0,0.3,12.3,
2,20-01-2019 20:41,20-01-2019 20:53,1,4.91,1,N,132,130,2,16.5,0.5,0.5,0,0,0.3,17.8,
1,21-01-2019 18:21,21-01-2019 18:25,1,0.4,1,N,231,13,1,4.5,0,0.5,1,0,0.3,6.3,0
2,19-01-2019 20:20,19-01-2019 20:28,1,1.32,1,N,170,163,2,7,0.5,0.5,0,0,0.3,8.3,
1,21-01-2019 18:15,21-01-2019 18:21,1,1.7,1,N,229,262,1,7,0,0.5,1.55,0,0.3,9.35,0
4,19-01-2019 20:18,19-01-2019 20:31,1,1.34,1,N,107,246,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
1,17-01-2019 14:42,17-01-2019 14:50,1,0.8,1,N,234,107,1,7,0,0.5,1.55,0,0.3,9.35,
2,16-01-2019 18:25,16-01-2019 18:27,1,0.34,1,N,141,141,1,3.5,1,0.5,1.06,0,0.3,6.36,
2,20-01-2019 17:27,20-01-2019 18:04,1,21.35,2,N,239,132,1,52,0,0.5,14.64,5.76,0.3,73.2,
2,29-01-2019 21:40,29-01-2019 21:45,1,0.82,1,N,186,246,2,5,0.5,0.5,0,0,0.3,6.3,0
2,08-01-2019 17:38,08-01-2019 17:51,1,1.35,1,N,162,230,1,9.5,1,0.5,2.82,0,0.3,14.12,
2,28-01-2019 13:41,28-01-2019 13:47,1,0.94,1,N,164,161,2,6,0,0.5,0,0,0.3,6.8,0
2,19-01-2019 08:51,19-01-2019 08:59,1,2.47,1,N,238,230,1,9.5,0,0.5,3.09,0,0.3,13.39,
1,17-01-2019 18:01,17-01-2019 18:17,1,2.4,1,N,142,143,2,13,1,0.5,0,0,0.3,14.8,
2,05-01-2019 21:49,05-01-2019 22:03,1,3.62,1,N,161,7,2,13.5,0.5,0.5,0,0,0.3,14.8,
1,14-01-2019 08:07,14-01-2019 08:12,1,0.5,1,N,48,48,1,5.5,0,0.5,1.25,0,0.3,7.55,
1,28-01-2019 12:37,28-01-2019 12:45,1,1.4,1,N,238,236,1,8,0,0.5,1.75,0,0.3,10.55,0
2,09-01-2019 07:02,09-01-2019 07:05,1,0.65,1,N,79,148,1,4.5,0,0.5,1.06,0,0.3,6.36,
2,16-01-2019 13:48,16-01-2019 13:54,1,0.93,1,N,68,113,1,6,0,0.5,1.7,0,0.3,8.5,
2,01-01-2019 07:11,01-01-2019 07:21,1,2.43,1,N,164,148,2,9.5,0,0.5,0,0,0.3,10.3,
2,06-01-2019 15:28,06-01-2019 15:34,1,1.22,1,N,142,48,2,6.5,0,0.5,0,0,0.3,7.3,
1,02-01-2019 15:36,02-01-2019 15:46,1,1.8,1,N,264,264,1,9,0,0.5,1.95,0,0.3,11.75,
2,21-01-2019 21:39,21-01-2019 22:05,1,7.22,1,N,237,160,1,25,0.5,0.5,5.26,0,0.3,31.56,0
2,05-01-2019 16:05,05-01-2019 16:31,1,3.74,1,N,211,163,2,17.5,0,0.5,0,0,0.3,18.3,
2,06-01-2019 10:27,06-01-2019 10:29,1,0.32,1,N,90,90,2,3.5,0,0.5,0,0,0.3,4.3,
1,14-01-2019 20:18,14-01-2019 20:23,1,0.6,1,N,162,237,1,5,0.5,0.5,1.25,0,0.3,7.55,
2,25-01-2019 13:42,25-01-2019 13:50,1,0.66,1,N,237,140,1,6.5,0,0.5,1.46,0,0.3,8.76,0
4,15-01-2019 09:51,15-01-2019 10:17,1,2.43,1,N,236,162,1,16,0,0.5,0,0,0.3,16.8,
2,19-01-2019 09:54,19-01-2019 09:57,1,0.7,1,N,90,186,1,4.5,0,0.5,1.06,0,0.3,6.36,
1,04-01-2019 23:58,05-01-2019 00:00,1,0.6,1,N,237,263,2,4,0.5,0.5,0,0,0.3,5.3,
1,14-01-2019 13:17,14-01-2019 13:23,1,1.2,1,N,142,238,1,7,0,0.5,1.55,0,0.3,9.35,
1,10-01-2019 16:47,10-01-2019 16:58,1,1.1,1,N,161,48,1,8,1,0.5,1.95,0,0.3,11.75,
2,15-01-2019 23:48,16-01-2019 00:01,1,2.65,1,N,79,87,1,11.5,0.5,0.5,2.56,0,0.3,15.36,
1,30-01-2019 15:32,30-01-2019 15:46,1,1.1,1,N,230,162,1,9.5,0,0.5,1,0,0.3,11.3,0
2,19-01-2019 10:37,19-01-2019 10:45,1,1.3,1,N,151,239,1,7.5,0,0.5,1.24,0,0.3,9.54,
1,07-01-2019 12:15,07-01-2019 12:24,1,1.3,1,N,79,211,2,8,0,0.5,0,0,0.3,8.8,
1,27-01-2019 13:17,27-01-2019 13:48,1,10.2,1,N,138,68,1,32,0,0.5,7.7,5.76,0.3,46.26,0
1,24-01-2019 14:39,24-01-2019 14:43,1,0.4,1,N,236,236,1,4,0,0.5,0.95,0,0.3,5.75,0
1,01-01-2019 12:04,01-01-2019 12:10,1,1.7,1,N,230,239,2,7.5,0,0.5,0,0,0.3,8.3,
2,29-01-2019 06:35,29-01-2019 06:54,1,6.12,1,N,140,223,1,20.5,0,0.5,5.41,5.76,0.3,32.47,0
2,21-01-2019 20:37,21-01-2019 20:42,1,0.97,1,N,162,237,1,5.5,0.5,0.5,1,0,0.3,7.8,0
2,20-01-2019 14:41,20-01-2019 14:44,1,0.67,1,N,100,90,1,4.5,0,0.5,0.26,0,0.3,5.56,
2,26-01-2019 18:01,26-01-2019 18:23,1,3.7,1,N,164,263,1,16,0,0.5,2.45,0,0.3,19.25,0
2,26-01-2019 08:50,26-01-2019 09:08,1,4.07,1,N,231,230,1,16,0,0.5,4.2,0,0.3,21,0
1,31-01-2019 18:59,31-01-2019 19:03,1,0.3,1,N,233,229,1,4.5,1,0.5,1,0,0.3,7.3,0
1,07-01-2019 18:57,07-01-2019 19:04,1,1.1,1,N,230,170,1,6.5,1,0.5,1.65,0,0.3,9.95,
1,26-01-2019 19:45,26-01-2019 19:50,1,0.4,1,N,237,141,1,4.5,0,0.5,1.05,0,0.3,6.35,0
2,29-01-2019 14:30,29-01-2019 14:46,1,1.74,1,N,107,163,1,11,0,0.5,1.18,0,0.3,12.98,0
2,04-01-2019 14:29,04-01-2019 14:57,1,7.43,1,N,87,236,1,26,0,0.5,6.7,0,0.3,33.5,
2,26-01-2019 17:22,26-01-2019 17:38,1,2.96,1,N,229,90,1,12.5,0,0.5,3.32,0,0.3,16.62,0
1,25-01-2019 05:54,25-01-2019 06:02,1,1.4,1,N,161,137,1,7.5,0.5,0.5,1.75,0,0.3,10.55,0
1,16-01-2019 15:51,16-01-2019 15:56,1,0.5,1,N,237,141,2,4.5,0,0.5,0,0,0.3,5.3,
2,12-01-2019 11:40,12-01-2019 12:01,1,4.85,1,N,239,145,1,18.5,0,0.5,3.86,0,0.3,23.16,
2,16-01-2019 18:11,16-01-2019 18:31,1,1.64,1,N,236,237,2,13,1,0.5,0,0,0.3,14.8,
1,30-01-2019 12:54,30-01-2019 13:15,1,2.8,1,N,186,237,1,15.5,0,0.5,3.25,0,0.3,19.55,0
1,31-01-2019 19:04,31-01-2019 19:16,1,0.6,1,N,230,100,1,8,1,0.5,1.95,0,0.3,11.75,0
2,01-01-2019 22:38,01-01-2019 23:00,1,1.34,1,N,162,48,2,14,0.5,0.5,0,0,0.3,15.3,
1,27-01-2019 00:36,27-01-2019 01:06,1,4.7,1,N,107,17,2,23,0.5,0.5,0,0,0.3,24.3,0
2,16-01-2019 12:50,16-01-2019 12:57,1,1.42,1,N,141,236,1,7,0,0.5,1,0,0.3,8.8,
2,25-01-2019 13:06,25-01-2019 13:12,1,0.63,1,N,50,100,1,5.5,0,0.5,1.26,0,0.3,7.56,0
1,09-01-2019 08:01,09-01-2019 08:10,1,1.6,1,N,236,74,1,9,0,0.5,1.95,0,0.3,11.75,
1,10-01-2019 14:08,10-01-2019 14:24,1,6.6,1,N,138,134,2,21.5,0,0.5,0,0,0.3,22.3,
1,01-01-2019 22:50,01-01-2019 23:15,1,17.4,1,N,132,21,1,46.5,0.5,0.5,4.78,0,0.3,52.58,
2,10-01-2019 12:40,10-01-2019 12:51,1,1.69,1,N,234,79,1,8.5,1,0.5,2.06,0,0.3,12.36,
2,12-01-2019 15:06,12-01-2019 15:16,1,1.58,1,N,125,209,2,8.5,0,0.5,0,0,0.3,9.3,
2,29-01-2019 09:03,29-01-2019 09:20,1,2.48,1,N,79,229,1,12,0,0.5,2,0,0.3,14.8,0
2,27-01-2019 14:16,27-01-2019 14:26,1,2.18,1,N,246,231,1,10,0,0.5,1,0,0.3,11.8,0
2,19-01-2019 20:50,19-01-2019 21:01,1,1.19,1,N,249,144,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
1,06-01-2019 15:19,06-01-2019 15:23,1,0.7,1,N,186,90,1,5,0,0.5,1.45,0,0.3,7.25,
2,24-01-2019 18:57,24-01-2019 19:04,1,0.5,1,N,79,114,1,5.5,1,0.5,1.82,0,0.3,9.12,0
2,09-01-2019 22:20,09-01-2019 22:30,1,1.97,1,N,100,50,2,8.5,0.5,0.5,0,0,0.3,9.8,
1,03-01-2019 16:33,03-01-2019 16:46,1,2.1,1,N,140,162,1,11,1,0.5,1,0,0.3,13.8,
2,09-01-2019 21:46,09-01-2019 21:54,1,1.59,1,N,186,113,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
2,18-01-2019 21:54,18-01-2019 21:56,1,0.84,1,N,141,162,1,4.5,0.5,0.5,1.45,0,0.3,7.25,
2,13-01-2019 12:51,13-01-2019 12:51,1,0,1,N,140,140,2,2.5,0,0.5,0,0,0.3,3.3,
2,18-01-2019 21:03,18-01-2019 21:09,1,1.24,1,N,141,236,1,7,0.5,0.5,2.49,0,0.3,10.79,
2,06-01-2019 08:50,06-01-2019 09:02,1,4.84,5,N,22,227,1,15.61,0,0,0,0,0.3,15.91,
2,18-01-2019 20:22,18-01-2019 20:37,1,1.65,1,N,164,79,1,10,0.5,0.5,2.26,0,0.3,13.56,
1,23-01-2019 19:17,23-01-2019 19:43,1,3.2,1,N,161,231,1,17,1,0.5,1.88,0,0.3,20.68,0
1,01-01-2019 05:13,01-01-2019 05:32,1,9.3,4,N,132,265,1,33.5,0.5,0.5,3,0,0.3,37.8,
2,10-01-2019 20:18,10-01-2019 20:20,1,0.52,1,N,48,142,1,4,0.5,0.5,1.06,0,0.3,6.36,
2,27-01-2019 03:11,27-01-2019 03:29,1,7.71,1,N,48,42,1,24,0.5,0.5,5.06,0,0.3,30.36,0
2,14-01-2019 12:21,14-01-2019 12:48,1,3.14,1,N,113,237,2,18,0,0.5,0,0,0.3,18.8,
1,27-01-2019 14:56,27-01-2019 15:03,1,0.6,1,N,144,211,2,5.5,0,0.5,0,0,0.3,6.3,0
2,18-01-2019 11:43,18-01-2019 12:06,1,1.82,1,N,233,107,1,14.5,0,0.5,3.06,0,0.3,18.36,
1,06-01-2019 16:42,06-01-2019 17:18,1,7.1,1,N,239,232,1,28.5,0,0.5,2,0,0.3,31.3,
2,29-01-2019 03:15,29-01-2019 03:24,1,1.8,1,N,211,234,1,8.5,0.5,0.5,1,0,0.3,10.8,0
2,11-01-2019 12:30,11-01-2019 12:34,1,0.37,1,N,260,260,2,4.5,0,0.5,0,0,0.3,5.3,
2,24-01-2019 09:08,24-01-2019 09:22,1,1.41,1,N,233,234,1,9.5,0,0.5,1.54,0,0.3,11.84,0
2,26-01-2019 06:18,26-01-2019 06:30,1,5.91,1,N,74,234,2,18,0,0.5,0,0,0.3,18.8,0
2,09-01-2019 21:00,09-01-2019 21:01,1,0,1,N,230,230,2,3,0.5,0.5,0,0,0.3,4.3,
2,11-01-2019 12:14,11-01-2019 12:19,1,0.82,1,N,143,142,2,5.5,0,0.5,0,0,0.3,6.3,
1,31-01-2019 16:02,31-01-2019 16:10,1,1.1,1,N,100,137,1,6.5,1,0.5,1.65,0,0.3,9.95,0
1,21-01-2019 18:04,21-01-2019 18:13,1,1.7,1,N,170,237,1,9,0,0.5,1.95,0,0.3,11.75,0
1,12-01-2019 07:57,12-01-2019 08:05,1,1.7,1,N,74,236,1,8,0,0.5,1,0,0.3,9.8,
2,05-01-2019 19:58,05-01-2019 20:07,1,0.8,1,N,234,107,1,6.5,0.5,0.5,0.78,0,0.3,8.58,
2,18-01-2019 07:11,18-01-2019 07:18,1,1.17,1,N,48,161,1,6.5,0,0.5,2.19,0,0.3,9.49,
1,14-01-2019 11:48,14-01-2019 11:52,1,0.6,1,N,163,161,1,4.5,0,0.5,1.3,0,0.3,6.6,
2,27-01-2019 16:37,27-01-2019 16:56,1,2.11,1,N,186,143,2,13,0,0.5,0,0,0.3,13.8,0
4,01-01-2019 21:45,01-01-2019 21:52,1,0.91,1,N,48,230,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,24-01-2019 23:07,24-01-2019 23:13,1,0.99,1,N,164,162,1,6,0.5,0.5,1.46,0,0.3,8.76,0
2,18-01-2019 10:05,18-01-2019 10:18,1,1.11,1,N,233,107,2,9,0,0.5,0,0,0.3,9.8,
2,19-01-2019 17:31,19-01-2019 17:52,1,4.94,1,N,164,151,1,19,0,0.5,4.95,0,0.3,24.75,
2,16-01-2019 20:53,16-01-2019 20:57,1,0.88,1,N,263,140,1,5,0.5,0.5,1.58,0,0.3,7.88,
1,22-01-2019 12:59,22-01-2019 13:25,1,3,1,N,100,236,1,17,0,0.5,4.45,0,0.3,22.25,0
2,21-01-2019 20:08,21-01-2019 20:32,1,2.97,1,N,237,68,1,16,0.5,0.5,2,0,0.3,19.3,0
2,28-01-2019 19:06,28-01-2019 19:13,1,1.4,1,N,186,48,1,7.5,1,0.5,1.86,0,0.3,11.16,0
2,15-01-2019 12:41,15-01-2019 12:51,1,1.64,1,N,163,170,1,8.5,0,0.5,1.86,0,0.3,11.16,
2,28-01-2019 14:23,28-01-2019 14:30,1,1.15,1,N,237,162,2,7,0,0.5,0,0,0.3,7.8,0
2,15-01-2019 09:33,15-01-2019 09:48,1,1.49,1,N,163,233,1,10.5,0,0.5,2,0,0.3,13.3,
1,06-01-2019 11:02,06-01-2019 11:05,1,0.9,1,N,137,229,1,5,0,0.5,1.15,0,0.3,6.95,
2,06-01-2019 20:36,06-01-2019 20:42,1,0.95,1,N,170,186,2,6,0.5,0.5,0,0,0.3,7.3,
1,16-01-2019 12:33,16-01-2019 12:48,1,1.6,1,N,230,234,1,10.5,0,0.5,2.8,0,0.3,14.1,
1,07-01-2019 19:23,07-01-2019 19:26,1,0.6,1,N,114,249,1,4,1,0.5,1.7,0,0.3,7.5,
2,20-01-2019 18:15,20-01-2019 18:37,1,10.66,1,N,138,113,1,31.5,0,0.5,6.46,0,0.3,38.76,
1,26-01-2019 00:29,26-01-2019 00:33,1,0.7,1,N,161,161,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,10-01-2019 18:22,10-01-2019 18:36,1,1.83,1,N,161,143,1,10,1,0.5,1.2,0,0.3,13,
2,10-01-2019 09:15,10-01-2019 09:21,1,1.72,1,N,140,229,1,7.5,0,0.5,1.66,0,0.3,9.96,
2,31-01-2019 09:50,31-01-2019 09:54,1,0.57,1,N,236,236,2,5,0,0.5,0,0,0.3,5.8,0
2,11-01-2019 17:31,11-01-2019 17:48,1,3.75,1,N,13,48,1,15,1,0.5,3.36,0,0.3,20.16,
1,16-01-2019 15:34,16-01-2019 16:10,1,11.2,1,N,138,164,1,35,0,0.5,4,5.76,0.3,45.56,
1,29-01-2019 15:38,29-01-2019 15:51,1,2.6,1,N,143,68,1,12,0,0.5,2.55,0,0.3,15.35,0
1,24-01-2019 14:14,24-01-2019 14:25,1,2.2,1,N,41,236,1,10,0,0.5,1,0,0.3,11.8,0
1,29-01-2019 19:14,29-01-2019 19:32,1,2.5,1,N,262,151,2,13,1,0.5,0,0,0.3,14.8,0
1,05-01-2019 18:57,05-01-2019 19:06,1,2.6,1,N,238,74,1,9.5,1,0.5,2.83,0,0.3,14.13,
2,30-01-2019 20:57,30-01-2019 21:00,1,0.36,1,N,161,162,1,4,0.5,0.5,0,0,0.3,5.3,0
1,08-01-2019 01:56,08-01-2019 01:58,1,0.5,1,N,148,79,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,06-01-2019 14:11,06-01-2019 14:32,1,2.6,1,N,262,161,2,14,0,0.5,0,0,0.3,14.8,
1,14-01-2019 18:15,14-01-2019 18:21,1,0.7,1,N,137,170,2,5.5,1,0.5,0,0,0.3,7.3,
2,27-01-2019 21:39,27-01-2019 21:51,1,2.33,1,N,114,164,2,10.5,0.5,0.5,0,0,0.3,11.8,0
2,22-01-2019 10:56,22-01-2019 11:19,1,3.07,1,N,163,43,1,15.5,0,0.5,3.26,0,0.3,19.56,0
2,10-01-2019 15:30,10-01-2019 16:03,1,13.12,1,N,138,79,1,37.5,0,0.5,8.81,5.76,0.3,52.87,
2,12-01-2019 01:12,12-01-2019 01:18,1,1.04,1,N,186,48,1,6,0.5,0.5,1,0,0.3,8.3,
2,16-01-2019 22:21,16-01-2019 22:34,1,2.75,1,N,263,238,1,11.5,0.5,0.5,2.56,0,0.3,15.36,
2,18-01-2019 11:50,18-01-2019 12:05,1,1.13,1,N,170,186,1,10,0,0.5,2.7,0,0.3,13.5,
2,04-01-2019 13:50,04-01-2019 13:56,1,1.04,1,N,239,50,1,6,0,0.5,1.7,0,0.3,8.5,
2,06-01-2019 07:45,06-01-2019 07:54,1,2.74,1,N,236,170,1,10,0,0.5,2.16,0,0.3,12.96,
2,25-01-2019 09:53,25-01-2019 10:05,1,1.11,1,N,186,170,1,9,0,0.5,2.45,0,0.3,12.25,0
2,06-01-2019 12:36,06-01-2019 12:45,1,0.55,1,N,48,230,2,7,0,0.5,0,0,0.3,7.8,
1,31-01-2019 22:07,31-01-2019 22:17,1,1.9,1,N,163,246,1,8.5,0.5,0.5,2,0,0.3,11.8,0
1,17-01-2019 10:02,17-01-2019 10:18,1,2.2,1,N,162,142,1,12.5,0,0.5,2.65,0,0.3,15.95,
2,24-01-2019 08:03,24-01-2019 08:13,1,0.82,1,N,230,161,1,7,0,0.5,1.56,0,0.3,9.36,0
1,14-01-2019 14:17,14-01-2019 14:27,1,1.6,1,N,142,236,1,9,0,0.5,1.95,0,0.3,11.75,
1,05-01-2019 03:59,05-01-2019 04:01,1,0,1,N,162,170,2,3.5,0.5,0.5,0,0,0.3,4.8,
1,08-01-2019 22:33,08-01-2019 22:40,1,1.1,1,N,230,233,1,6.5,0.5,0.5,1,0,0.3,8.8,
1,16-01-2019 10:28,16-01-2019 10:39,1,2.1,1,N,236,140,1,9.5,0,0.5,1.24,0,0.3,11.54,
1,05-01-2019 20:02,05-01-2019 20:23,1,2.1,1,N,237,90,1,13.5,0.5,0.5,2.95,0,0.3,17.75,
2,24-01-2019 00:22,24-01-2019 00:28,1,1.11,1,N,88,231,1,6,0.5,0.5,1.46,0,0.3,8.76,0
1,18-01-2019 18:15,18-01-2019 18:20,1,0.5,1,N,238,151,1,5,1,0.5,1.35,0,0.3,8.15,
1,05-01-2019 17:59,05-01-2019 18:42,1,10.8,1,N,138,50,1,38,0,0.5,5.82,0,0.3,44.62,
2,10-01-2019 23:28,10-01-2019 23:39,1,1.15,1,N,161,233,1,8,0.5,0.5,1.4,0,0.3,10.7,
2,14-01-2019 17:35,14-01-2019 17:42,1,1.02,1,N,162,170,1,6.5,1,0.5,1.66,0,0.3,9.96,
2,12-01-2019 12:07,12-01-2019 12:20,1,2.17,1,N,229,186,1,10.5,0,0.5,2.26,0,0.3,13.56,
2,07-01-2019 20:16,07-01-2019 20:29,1,2.02,1,N,249,107,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
1,18-01-2019 06:18,18-01-2019 06:21,1,0.8,1,N,48,163,1,4.5,0,0.5,1.05,0,0.3,6.35,
2,04-01-2019 09:08,04-01-2019 09:18,1,0.86,1,N,186,170,1,7.5,0,0.5,1.66,0,0.3,9.96,
2,19-01-2019 19:47,19-01-2019 19:52,1,0.58,1,N,113,234,2,4.5,0,0.5,0,0,0.3,5.3,
2,08-01-2019 13:45,08-01-2019 14:02,1,3.25,1,N,43,233,1,13.5,0,0.5,2.86,0,0.3,17.16,
2,06-01-2019 02:08,06-01-2019 02:14,1,1.17,1,N,68,186,1,6,0.5,0.5,1.46,0,0.3,8.76,
1,12-01-2019 06:25,12-01-2019 06:32,1,0.9,1,N,45,231,1,6.5,0,0.5,1.8,0,0.3,9.1,
1,28-01-2019 08:59,28-01-2019 09:08,1,0.7,1,N,162,100,1,7,0,0.5,1.55,0,0.3,9.35,0
1,29-01-2019 19:53,29-01-2019 20:02,1,3.4,1,Y,238,50,1,11.5,1,0.5,2.65,0,0.3,15.95,0
1,26-01-2019 19:12,26-01-2019 19:24,1,2.4,1,N,142,41,1,11,0,0.5,0.83,0,0.3,12.63,0
2,26-01-2019 07:55,26-01-2019 07:58,1,0.57,1,N,239,142,2,4.5,0,0.5,0,0,0.3,5.3,0
1,13-01-2019 11:05,13-01-2019 11:13,1,1.1,1,N,107,90,1,7,0,0.5,1,0,0.3,8.8,
2,25-01-2019 19:06,25-01-2019 19:13,1,1.13,1,N,161,170,1,6.5,1,0.5,1.66,0,0.3,9.96,0
1,27-01-2019 22:25,27-01-2019 22:34,1,1.5,1,N,114,231,1,8,0.5,0.5,1.85,0,0.3,11.15,0
2,26-01-2019 19:32,26-01-2019 19:49,1,7.62,1,N,142,244,1,23,0,0.5,4.76,0,0.3,28.56,0
2,05-01-2019 13:28,05-01-2019 13:32,1,0.69,1,N,161,43,1,5,0,0.5,1.16,0,0.3,6.96,
1,29-01-2019 16:45,29-01-2019 16:45,1,0,1,Y,186,264,2,9,1,0.5,0,0,0.3,10.8,0
2,07-01-2019 11:12,07-01-2019 11:26,1,2.09,1,N,164,246,1,10.5,0,0.5,2.82,0,0.3,14.12,
2,29-01-2019 17:55,29-01-2019 18:12,1,3.07,1,N,237,151,2,13,1,0.5,0,0,0.3,14.8,0
2,15-01-2019 11:01,15-01-2019 11:37,1,17.27,2,N,132,170,1,52,0,0.5,11.71,5.76,0.3,70.27,
1,16-01-2019 17:21,16-01-2019 17:36,1,4.3,1,N,231,143,1,15,1,0.5,3.35,0,0.3,20.15,
2,28-01-2019 18:48,28-01-2019 19:03,1,2.12,1,N,170,236,1,11.5,1,0.5,2.66,0,0.3,15.96,0
1,25-01-2019 21:26,25-01-2019 21:55,1,3.8,1,N,142,79,1,19.5,0.5,0.5,2,0,0.3,22.8,0
1,25-01-2019 11:29,25-01-2019 11:39,1,0.8,1,N,114,158,1,7.5,0,0.5,1,0,0.3,9.3,0
2,15-01-2019 17:14,15-01-2019 17:24,1,1.88,1,N,261,249,1,9,1,0.5,2.7,0,0.3,13.5,
2,18-01-2019 19:21,18-01-2019 19:28,1,1.8,1,N,263,74,1,7.5,1,0.5,2,0,0.3,11.3,
2,24-01-2019 14:43,24-01-2019 14:50,1,0.81,1,N,142,239,1,6,0,0.5,1.36,0,0.3,8.16,0
2,19-01-2019 19:15,19-01-2019 19:24,1,1.38,1,N,161,234,1,7.5,0,0.5,2.08,0,0.3,10.38,
2,25-01-2019 00:46,25-01-2019 01:04,1,5.81,1,N,229,116,1,18,0.5,0.5,3,0,0.3,22.3,0
2,29-01-2019 09:29,29-01-2019 10:33,1,11.39,1,N,168,261,1,45,0,0.5,0,5.76,0.3,51.56,0
2,03-01-2019 20:33,03-01-2019 20:40,1,1.42,1,N,233,107,1,7,0.5,0.5,1,0,0.3,9.3,
1,13-01-2019 07:48,13-01-2019 07:56,1,0.6,1,N,100,246,1,6.5,0,0.5,1.45,0,0.3,8.75,
2,26-01-2019 00:42,26-01-2019 01:09,1,9.04,1,N,249,89,1,29,0.5,0.5,7.58,0,0.3,37.88,0
1,14-01-2019 12:43,14-01-2019 12:57,1,1.6,1,N,142,161,1,10,0,0.5,2.15,0,0.3,12.95,
2,31-01-2019 18:22,31-01-2019 18:35,1,2.59,1,N,142,151,1,11,1,0.5,2.56,0,0.3,15.36,0
2,24-01-2019 07:23,24-01-2019 07:39,1,4.95,1,N,162,209,2,17,0,0.5,0,0,0.3,17.8,0
2,31-01-2019 11:44,31-01-2019 11:52,1,0.77,1,N,164,234,1,6.5,0,0.5,1.46,0,0.3,8.76,0
